reviewId,userName,content,score,thumbsUpCount,appName,language
d29bf407-7189-44b8-bb5c-0a01fef491bd,মোঃ সোহেল মিয়া চালক,Tanjid,5,0,toffee,bn
392c85ef-f07b-4836-b857-8f6758a42157,Md Jahid,"Hi, hi.",5,0,toffee,bn
3ebdd5c9-fbf4-419f-a9a6-9b4853b15f3b,Minar Ahmed,Great.,5,0,toffee,bn
85c9ce90-3ca1-4f63-8b45-17c76be9bce0,Sidratul Hasan Rafid,Great. - It's awesome.,5,0,toffee,bn
10e02603-65ec-42a1-98fa-c698434cd7e2,na razu,Great. - It's awesome.,5,0,toffee,bn
6aa1fcfb-b968-4212-9a6e-3acdb40f482d,Rime Khan,nirbate.,5,0,toffee,bn
2305d62a-0cdc-4926-b8fc-72602dc71d97,MD: Ruhul Kaj,Totchch,5,0,toffee,bn
f03ee91a-bd84-486c-8019-155423fa198f,Md Sowkot Ali,well-to-do,1,0,toffee,bn
e9e08e59-60ee-4111-93a6-31e7cbd1ab36,Jowel Molla,eter,3,0,toffee,bn
32718c28-3890-44e7-9c04-7eeb687656ad,AK ANIK FF FF,shit's shit.,2,0,toffee,bn
2e4c3235-71eb-43f2-b68e-0607d5a5dac0,Angel Aysha,Dr. vandald1's Etd.Aagagatagu4td,1,0,toffee,bn
5d1e355b-09ad-4f7d-9bb2-1f3365a0f363,Munna Hk,"All is well, but send the Inter-Tech Bangla channel and send a Tamil Nadu Bengali dubbing channel...",1,0,toffee,bn
b537551c-73dd-46a3-b362-dc06af684032,MD Masud,Masood.,2,0,toffee,bn
bd2fa993-4c94-4f6a-99a4-906e1860069e,Mostak Ahmmad,Takes it.,5,0,toffee,bn
9864dbcc-ff41-4004-a9d6-2427a6ed3fe2,Mr Jihad Ahmed,Bad News Channel is terrestrial surgery for the innovation show why Bengalilink tofi is constantly showing why it is not a single episode of the 40 episode 41 episodes of the web series.,1,0,toffee,bn
552a297f-8b0b-40ef-be57-3f58d09fb234,Mufti Humaidy Hussain Official,"Veer bads, chutneys were not seen with the money.",1,0,toffee,bn
96ffe7b0-6acc-47ff-b596-48c2867d8346,Hujaifa Islam,I can't see the final match like peace: Renewald_face:,1,0,toffee,bn
ba581d43-65e2-4226-9d71-95952bf56996,Shuvo Rahman,"""""""It's a good app...I want the world to see the people of Bangladesh more easily...I wish you a better reply....""""""",5,0,toffee,bn
afd01bb1-3c36-437e-911a-aaaab8e6e2c8,Fozlul Karim,"""""""Very bad.""""""",5,0,toffee,bn
ed0cba88-a07b-4bd8-afe4-75f9d200e85c,Fatin Billah,I can't watch the Apps Football game (Sorry),1,0,toffee,bn
ebb4ac27-dbd7-4dfe-873e-ecc5433084f3,Md Laju nil,Be it all the TV channels in Kolkata Ltd:Folded_hands:,5,0,toffee,bn
bb2382b0-1f79-4c33-b6c9-5118d14ad51f,Rakibul Hasan Rabbi,"""""""Oh, Kurlulus Usman doesn't come out from the beginning.""",1,0,toffee,bn
065475f1-b6df-4b68-afb3-7840fb76d11e,Humayun kabir,It's good but one problem isn't a video on full screen.,2,0,toffee,bn
c615dacd-71ad-4bcf-9d9f-bf2c74dd9353,Fahim monayem,You son of a bitch Sina... didn't even see the final.,1,0,toffee,bn
80e97b8f-9756-4ebc-a1ed-2353ac535b42,Md Raihan Islam,"""""""Excellency, Thank you to the Toppy app.""""""",4,0,toffee,bn
1c3d80c1-3c54-476a-bb19-11285139abe5,Saikat Hossaun,Discovery is not in Bengal.,1,0,toffee,bn
36b84721-115b-438b-a53f-3c2c5fdd878d,Ahm Rashed,"Paltu Apps... couldn't watch the live, so I turned it up.",1,0,toffee,bn
069f23f5-0c8f-433b-b2f0-018c6f20f80d,MD NASIR LK,Why don't you come to my Android TV apps?,1,0,toffee,bn
cc64494c-9c16-48ee-be87-aac6a3e35daa,Shuvo,I was looking forward to the FIFA Final.,1,0,toffee,bn
8d83a7b4-9e92-4b63-854c-501870b35754,MD Meherabul islam,Madrchod Marka Ap. Chudi Hayat Murat does not look into the company.:eggplant:OK_hand:,1,0,toffee,bn
d6936b29-b9ac-4fe0-a5b4-50f8239a466d,Md Rayhan,NAIS Apps/Very Good/Opps have been chosen/Toffy Apps has made him a lot of thanks -,4,0,toffee,bn
f24e3e2a-5012-4c36-b5e0-1248c2eceecd,Hasibur Rahman Leon,"Bloody apes, don't go to the right time.",1,0,toffee,bn
b9ac2ce8-32b8-4338-b075-54981ac15956,Robiul islam awal,National Geographic Channel would have been good as many Chanels in Bengal,4,0,toffee,bn
ac0bf59f-8550-4625-ac43-a4063151348b,Mahuz Gazi,"""""""Your network is so bad, I don't find the 56 episodes of Kurulus Osman.""""""",2,0,toffee,bn
fed4de81-e86c-47b0-9492-76cf29dc6d99,Hasibul Sunny,I couldn't see the worst app I've ever seen in the world.,2,0,toffee,bn
90355a1c-fc33-4048-b152-61aac32aacab,Shahin Uddin (ছোট নবাব),"""""""Tofi's quality is well seized.""""""",5,0,toffee,bn
d2f53614-12de-4c29-9148-9b55c086ff16,MD KAWSER,"Very bad, the damn app doesn't work on work, just reads.",1,0,toffee,bn
7b95c1d1-3257-45d4-acd7-c71cb7116c93,Tarek Hossen,"If you start in Dubai, you might be better: Renewald_face:",1,0,toffee,bn
f62f5fd5-7d2b-4112-950e-ec1bad9e1139,Alhaj Hossain,"Uthman is upset to see him, and he's having trouble with him over and over again.",1,0,toffee,bn
08b93dd5-55dc-4ade-8ed6-d9b962cfe198,Ariful Islam,The app cannot be entered at play: %d_face:,1,0,toffee,bn
b8a7b7f6-585a-40f3-94f4-7af375f64602,Tech Bd Update 2018,"Fishranga, Deepta TV, NTV, Indian Channel San Bangla",3,0,toffee,bn
468d8d78-f3ff-402c-8fed-26edd3d0e696,sk sumon,Why dont you go viral?,1,0,toffee,bn
e4a68460-cf9c-470c-b0eb-516f79d4a760,NAYEM &AHSAN,Look at the final.,1,0,toffee,bn
0ce2d8c5-7564-489a-ba31-f60029b3960b,Ismail Miah,Panbhaddhajkheochhag Toch Ghatghrokar traditional auuchdhchabhar,5,0,toffee,bn
1592b71c-58b6-4d4b-a389-61dd14197c2a,Md Shamim,"If you don't, it's better",2,0,toffee,bn
7103e91c-db01-4dc9-81d6-bc99980638dc,MD Kamal,Too much to be a big xxx.,1,0,toffee,bn
57698eab-8342-43b4-a41f-58fb9b067ad0,Rubel Hossain,Channels that show one or more of the game don't give me a fuck-up apps.,1,0,toffee,bn
9d723ffe-0683-4838-9df1-3919b369092b,MD bappy Khan,"Thank you so much to Trafi Group for hosting Star Group, I request you to add San Bangla.",2,0,toffee,bn
d9108840-6ea7-42a0-a8e4-9af5b8c2daa9,Sami Khondakar (SIK),"The money's been cut to watch the game, but the game isn't loaded.",1,0,toffee,bn
1288df75-c1ef-4358-9852-9d253059c667,arif abdullah,I am your son-in-law.,1,0,toffee,bn
8bca4dd9-885c-499d-9bb6-cf62081f92e2,md sanuar hossain sanu,My TV app gets stuck a bit later.,3,0,toffee,bn
97e5fbbf-83fe-4dff-b84d-14fdbd4fea3c,Md. Jibon Mahmud,:Club_suit::Culbu_suit:::club:clb_sugit: I'm the worst-professional person...in the world----!!!:club_sut:Clulab_sit: - - -::-:spedade_suhit::supde_suhit: :spd_suiti::khr_sut:kht_suit:hrt_sukt:_t_tsuit!!!!!,5,0,toffee,bn
a98c2ee0-97e7-4c53-8034-2c2dcbfa5337,MD Rokonuzzaman,"Cricket is not played in Toffe, BPL, IPL can't be played, it's sad,",3,0,toffee,bn
b0f9a78b-318c-4114-a932-fb8068fb6a00,MR SARKAR,I think this TV is good for everyone.,5,0,toffee,bn
b7dc340a-ff7e-4d32-9fc6-107278029f5e,Nobo Jagoron TV,I like it a lot. I am the editor and publisher of the Renaissance TV.,5,0,toffee,bn
8429a2e0-e945-4502-ba10-6e6642127321,Dirty Mind,Star Sports Channel to be introduced in the month of month,3,0,toffee,bn
569638d3-d81e-4cec-a411-fd75c4dc3a3f,Sultan Ahmed,"Bloody apes, they take empty loading, they don't play well.",1,0,toffee,bn
ed744461-146d-4315-890d-68160f9dba6b,Turin Mahmuda,You don't need to watch TV separately now because the trophy is all on the App. Thank you.,5,0,toffee,bn
7ba9da47-7ff7-4cd1-9501-989a36fd652c,MD Rabbi,"I said, don't you know me?",5,0,toffee,bn
e1dd6fe5-0bec-4607-aae3-1da18acadee8,Khaleda Sarmin,"Please givedomone's channel, please:Folded_hands::Freded_hads:",5,0,toffee,bn
71aaefc2-8368-44c5-a868-66296d646ac4,NEW TV Ntv,Tofi App should be stopped from Bangladesh,3,0,toffee,bn
3883ff7e-51ac-4ff2-965b-5c96b34c1185,Bayzid Hasan,Best but not: Face_with_rolling_eys: _bal closes live before Celebration: face-with_marks_on_mouth:,1,0,toffee,bn
489f9fc7-7cc0-480c-b7cc-2b669916e48c,Dj Anik Official,One problem is the beta net solo of Wi-Fi net app,5,0,toffee,bn
cd785bfc-388c-465e-9e7d-1f3de5c508e3,H M Salim Hossain,I love it.,5,0,toffee,bn
f49cdf87-a798-401c-bb51-923a62ba0a63,Rafsan Raheem,Kurlulus did Season 1 and 2 of Osman.,3,0,toffee,bn
50392fc8-a486-49e2-9b48-ed57c2f75041,KAWSAR সবুজ,I don't see NTVs in the mobile sector,5,0,toffee,bn
7395ed7b-3599-45e1-be30-a98679897e66,Md.shofiqul Islam,Humayun Ahmed's first interview,4,0,toffee,bn
2696e967-fc07-4809-a592-47be2f2aea32,Jahid Hasan,I couldn't watch a very slow final game on the server,3,0,toffee,bn
dc7738b0-9874-42fa-8bef-555b4db04cf2,HOSSAIN SUNNY,"Damn apps. After a few seconds, empty buffers, low quality crowd-organized resolutions are also buffered.",1,0,toffee,bn
6cf63c74-699f-438b-a89e-0704d5717322,A K Rahaman,The network problem is more complex,1,0,toffee,bn
fdd7c6c5-dfb1-4de4-8b1b-8a64b0c28ead,Jr Jahid,Don't download any of these apps,1,0,toffee,bn
afa2bf92-e22f-4d2e-a71a-b7b091930b8a,Ashraf Hossain,"Very bad, third class.",1,0,toffee,bn
f79e6fb5-cb89-473a-81e0-8d89e57199a3,sbr toaha,"Sometimes I don't know what's happening... can't take the pressure, weak: slopy_face:",4,0,toffee,bn
9e08916c-92f1-4a7f-8802-6841b39e7375,Rahul Ayan,Problems for our expatriates because this app is available only on the Bengali server,5,0,toffee,bn
020b192b-6a32-47c2-8c47-c990526f7677,mohin uddin,"Binched Sonar App, 4 days to download, wants updates today, Bynchuck Marca Apes",1,0,toffee,bn
90c55562-f7c6-45bb-8cd9-760a1a3aa493,Mofazzal Hossain,"""""""Thank you so much for adding STAR Channels.""""""",5,0,toffee,bn
915fde34-e713-4654-96d3-bca6f0b7b6de,MD.SAIFUL Islam,"""""""Babahar is not an integral part of Bengal"""""".""""""",1,0,toffee,bn
1a9f3783-439f-4a24-b95b-a35b3ec0606e,Md Emon,Jhalashadharshadha Aaydha is the highest age of the Shriddha. You are not the best of your sages.,5,0,toffee,bn
77459ab6-2813-46cb-9c2e-f59182a1804f,Shar Min,This star joins the i.e.,1,0,toffee,bn
d983fe55-fad0-43ae-9f61-018de5c7b909,Talha Holmes,"""""""Binn Sports connects all channels of the network so I can see crores of Bengali football matches like me.""""""",5,0,toffee,bn
f89384bd-e9ab-4164-a874-7154b632f411,MZ Miraz Hossen,"""""""Your Dhon's apps listen to the apps in Bangladesh, but what game in Bangladesh is going to be BPL now, but the BPL is not written, and Dhons app is very bad.""""""",1,0,toffee,bn
d16498f1-c134-4265-9495-f38ebc2764aa,Kamrul hasan,I can't see a bad app.,1,0,toffee,bn
7f1e2c45-1cd7-429f-9b54-3f6138da8a6f,MT Ibrahim Hossain,Good Ardugul Gazi,5,0,toffee,bn
6ff9d148-5c5d-4b65-b839-647da72fb75b,Mostafizur Rahman,Thank you so much for bringing new channels to the trophy.,5,0,toffee,bn
b64f0704-4b66-4b5a-af38-6d2a3dc263ab,MD Tuhin,"It's a bad App. It just gets stuck when you see the game, and there's no HD stuck in the whole.",1,0,toffee,bn
ecd78650-9e2f-40af-aabb-ac14ffc101ea,Md Talha,My shit's down,1,0,toffee,bn
2b1a348e-0f66-4bab-a2a5-8958fbbc5a20,TOHIDUR RAHMAN,Gagagggghjkhkhkhkhakhajkhkhajhjhkhkhlakhkhkhdhardhkhdhjhard Jharkhand 6 Khokkhkhjhar Jharkhkhi,1,0,toffee,bn
88e3c203-6c62-4d5c-b344-dd42c65422dc,Spmd Azim sheikh arman,This is my app,1,0,toffee,bn
e868ec54-45cd-40f3-ac6e-8462de52733d,Shahinur Shanta,"I can't go to Tofi, why is this problem?",4,0,toffee,bn
5751d8b6-5a71-450b-880c-a81709d4d206,Kanok Chowdhury,There are no 8 channels in the sky :pnsive_face:,1,0,toffee,bn
394307e6-5f5e-4e3e-ac41-3f7b4adebd19,Habib,It's a very necessary apes.,5,0,toffee,bn
bd13c514-4450-4972-a5f3-70db9d024eea,Md Kayescox,AAP is very good,5,0,toffee,bn
6101c6ff-39a6-4074-b8bf-342d47b6ce0c,Mamun Hossan polash,No.1 Ups in Bengal,5,0,toffee,bn
084d5782-58a3-4741-81b4-2839ce6f5db3,M A Gofur (Shèïkh HèRø),I can't see the BPL. What's the reason?,1,0,toffee,bn
f44d5f5f-e6d4-4730-9363-7b75f964b43c,sumon ahmed,"""""""Why are you so keen to show the bulb that Khanki's pupps can show properly?""""""",5,0,toffee,bn
216d1ce2-c20e-4a2c-a8e3-a0dc23d85cd0,Nayon 1:1,Baal is not good,2,0,toffee,bn
2dceed93-d3a8-420b-b5fb-d4aab60728fa,Jomadi us Sani (Natick),"""""""I don't find it in the middle of a series, and I've had a very bad experience.""""""",1,0,toffee,bn
f8ed2ab7-af36-4dc1-97b2-fe96753dbd9e,Shamsun Nahar,lots of slow: :ax:::UMused_face:: nomuseed_face ::thumbs_up_medium-light_creatin_tone:,1,0,toffee,bn
efe5aca6-f4e2-4b94-b750-b5fdd705b1ad,Md Emon,Very good.,5,0,toffee,bn
34f3939c-32b8-4c45-aa9a-81b289d65e5e,Emon R Hossain,Fucker Marca App,1,0,toffee,bn
f6fe24e8-d78a-4a5e-83d6-119232b7f390,Abdul Mannan,Stylish Dushyachsudsuddianshotschchchbodschoshtsogotschtchchtdog tsaradtsarovarbogch,2,0,toffee,bn
3340414b-eaa6-427d-b6e6-3141755e4c0b,Md Rabbi Hossin,Chudina Menaka Gula,5,0,toffee,bn
a49b4808-254b-4f6c-8909-39e62b5ee76d,Partho Bairagi,San Bangla wants,5,0,toffee,bn
27c288f3-3d77-48ca-b800-dde781af4877,Tushar bro,Very good app,5,0,toffee,bn
5cc298a5-97a3-4536-bb33-9450da3d736a,Soykat Hossain,No TV?,5,0,toffee,bn
9936eae7-8a9f-41cd-a77a-40b00291f19a,Hasan Md Layek Joni,"""""""It's the same thing.""""""",5,0,toffee,bn
c56a1409-dc0a-47ae-8a6a-c851b6505247,Javed Mahmud Jewel,Why aren't the episodes of Kurulus Osman being uploaded today?,1,0,toffee,bn
631a6638-be91-4c0a-a5ac-1b7cfaf4d363,Likhon Ahmed,Kupak.335 kg.,3,0,toffee,bn
668604bd-b66a-4160-b395-ed0469c70202,Sangit Roy Tybro,Thank you so much for the support of all the channels of Star to you. Your app is now a compact package. Thank you very much to the service director Abdul Mukit Sahib.,5,0,toffee,bn
dc8eb000-f50f-4962-a0b6-d9f12315a7ac,JR Rakib,I have never seen a bad app like this in my life.,1,0,toffee,bn
406c5118-fec5-4d8f-a587-efee2ed6cbe9,Dayem Ullah,Search results aren't good enough to find the first episode of a series.,1,0,toffee,bn
0a344530-211a-4de8-91e2-c8d02b5415bb,Muhaimin Maruf,"Although four new episodes were announced on Friday, it was released on Saturday.",1,0,toffee,bn
f352e48e-6753-45be-a65e-81c1aa457bab,Rayhan Kabir,Today's World Cup last match is not going to open today: Gengraged_face:::enranged face:: :ensaged_face ::: enrged_faces:: #regeled_faced::,1,0,toffee,bn
44256965-b735-4041-8f76-1a76f75d6c97,Khan Sahriya,Bloody Ape.,1,0,toffee,bn
061c813f-76c8-4db8-8865-0a73c56b3151,Md forhad Md forhad,Don't move,1,0,toffee,bn
5cd2ef67-6b7f-4503-a66d-a11691296a1f,Muhamed Abdurabb,Oj1@,5,0,toffee,bn
26ca722b-c55e-4eb5-b0d0-844779028e5f,Aung kyaw Marma,I've never had such a horrible experience in my life that you've come to watch your tafy App.,1,0,toffee,bn
abccff7c-b0ae-46d6-95a0-2d43dce5b015,Ar Rahman Rafat,Developer App.: Renewald_face::,1,0,toffee,bn
6eef3731-ed41-427f-9944-7cd24138af66,Mafilara Masum,"The app is excellent for spending time, especially in the Turkish web series Kurlus Osman, the Great Seljuk web series, which we see from the app:",3,0,toffee,bn
91c47a4b-af9c-4936-98f1-a7ed4bc0871a,Habibulla UH,Coubbalo: Red_Heart:,5,0,toffee,bn
9444c539-558a-403c-ab01-0525bbf2c7e3,KAMRUL ISLAM,"We've been watching Osman 55 episodes in Tofi last week, Deki has given 3 episodes 556, 57, 58, but we don't see it.",4,0,toffee,bn
67e0effc-a7da-46eb-970d-1da92f1e72f7,shirajul islam,"It's a very good app. Live football-cricket, news and cartoons with this app. There are almost a lot of channels here.",4,0,toffee,bn
a1f9f41a-f2b3-4e32-b330-2ecb4c2e3ea3,mohammed emdad Hossain,"""""""Nirm.""""""",5,0,toffee,bn
5436f905-036e-464c-848f-a320aef0ef1b,Shuyaibur Rahman Shuyaib,"I'm giving you a very good App. I'll give you 5 stars just because they're Kurlulus Usman, Buuk Seljuk is doing the dubbing of Bengal :",5,0,toffee,bn
29f7aac8-d677-40b1-a17f-ea7d03d79cb0,masum feni,"""""""Quulus Usman removed the Bengali season from his hat so I gave him one star if we don't have all the seasoners where we'll see from?""""""",1,0,toffee,bn
6993670d-2547-44c5-8f32-56018d46dba1,Sadikin Al Rafi,"A problem with Toffe is that no channels can be viewed properly. Despite many strong internet connections, channels cannot be seen. So, I would like to thank you for correcting this problem.",3,0,toffee,bn
098139d2-d3a1-4116-b2c6-74a4dffd0ea6,SAIDUR RAHMAN,Very good.,5,0,toffee,bn
3e8ccf2c-e11d-466e-8135-e37f88950b2d,Jobaed Islam,Jabed Khan,5,0,toffee,bn
7e6f5258-bc32-45ee-9a90-b0b1ab5ad1b3,normohammd khan,mother-in-law,3,0,toffee,bn
82b7bbaa-3f90-4fa7-a342-f20474072c44,Farid 420,Due to the ap,5,0,toffee,bn
29601861-f9d2-468e-bddd-43bf13f8c30c,Horan video Horan,Kire Halap,5,0,toffee,bn
3bed528a-d0dc-46a0-ac6f-e0e5595c74a2,Md Delowar,Kurulus Usman,5,0,toffee,bn
0f9e257d-a211-440e-a923-90893422f63e,Juwel Kala Chan,Kala wants,5,0,toffee,bn
e455c009-089a-43e1-b223-4c01a0224041,bibek Halder,Citizen Cynell,2,0,toffee,bn
7deacde4-4007-4d2a-8e39-64db74878e79,sohel islam,He was good,5,0,toffee,bn
a02d28ec-dc9e-43f6-a470-bba963f1bf6f,Sagor Sikdar,Not good,5,0,toffee,bn
d9e9ae1c-63c1-4b19-8418-b4c5ebbccc37,Mamun Bisnes,thick-grained.,3,1,toffee,bn
9a3ebadd-1e5f-47c3-b54a-2e75e8b795fc,Minhat Islam,Mother-in-law,1,0,toffee,bn
6c458c6f-8ea9-4b18-8f9e-0fc8e7bfa683,M.A. Kaium Ahmed Jihad,Damn app,1,0,toffee,bn
6a569516-dee8-4700-bfa5-ee9c8860c4e0,Dey Shukomar,Zee Bangla,1,0,toffee,bn
8e6b8b90-080d-46fe-a1a4-b61911a15fb6,MD Mijanur Rhaman,Fuck you.,1,0,toffee,bn
c34130ef-efbe-4932-ad31-ed1e1287196e,sumaiya rs2580,"""""""Quulus Osman Season 2 shut down? Can't find out, Season 2 is not over yet. I want to see from the 117 episode, how can I see it?""""""",1,0,toffee,bn
e1c48395-b987-430c-9c2b-aaaeba5370f6,Md Rohim,++0 +++++!,3,0,toffee,bn
29714207-a832-49a4-8c5f-b10fbfc4633c,Abdul Hakim,Thambus_up:,5,0,toffee,bn
a5bf4324-4e9a-45a8-8e75-c5d5e6702e2a,nazrulislam manik,": :Man's_s_sohe:: High-heeled_shoe:::Children_crossing:Dob* (), saj dgah, dghbhb.",3,0,toffee,bn
921300c2-8ce5-4627-982d-89df1ccbffff,FARHAN Ahmed Saiful,":Argentina: Argentina - VS - France:,, :,,, today's smiles will be the best : :)",2,0,toffee,bn
25755500-3b4f-4f7b-b9e1-df0b2e947e01,Mamun Hossain,"""""""Toffe Creator Platform, however, is not supported by the Crietors.""""""",1,0,toffee,bn
8d6e2c96-4c2e-41a4-bb78-f01824a11075,MD Ali moon,black-and-white,5,0,toffee,bn
7c042fe6-bb8e-4086-8b96-8b54ec791b98,Md Babul,Good and good.,5,0,toffee,bn
8341f2c3-845b-48b2-9413-49ca86fafbd0,Samsung J5 Prime,docked up,5,0,toffee,bn
2dcfb7b9-9730-4b4a-919d-add5f62b3b2b,Sakib Khan,inter,5,0,toffee,bn
317e42bd-7fc9-4bc8-a998-f8a56416aa1d,SHALAUDDIN AHMED,Salahuddin,5,0,toffee,bn
ac260d6f-a366-4da2-afd0-9859ce5fc316,Abdurrazzak Razzak,King's,5,0,toffee,bn
9287c307-3798-43dd-adda-9344d20df69b,Anwar Hasan,bawling noise.,5,0,toffee,bn
2133a241-744b-4e88-8fc5-40942b0aec34,MD RUHUL AMIN,O.O.,5,0,toffee,bn
9ee6fa1c-691a-4e56-a40e-b2450c966ef9,Alifnur Babu,baby's baby,5,0,toffee,bn
71418160-f961-4e07-9ba8-f370c7754076,lamiya Akter,beautiful,5,0,toffee,bn
53139418-d94b-484a-9f1e-766c66821952,MD Torikul islam Pram,Good and good.,5,0,toffee,bn
e3943f43-d383-4c4f-8a2d-1d4cd1cfcdc1,Shohag Molla,Magggagagagogoggam above,5,0,toffee,bn
10e4de6b-1d7e-4346-953b-feae0ef1a577,MD MUJIBUR RAHMAN,"Good, good.",5,0,toffee,bn
53c238b5-99ef-4ed2-8f6a-d6f7766cc04a,MD Kobir,nirbate.,5,0,toffee,bn
7cfc8ca2-ce26-416f-b6f4-d7ee231d593d,GOLAM MASUD,nirbate.,5,0,toffee,bn
e6b9e4e4-b0b4-4750-a93e-437d79d991dc,Rubel Mia,nirbate.,5,0,toffee,bn
804a0a28-827f-459e-8fb2-cb99df52d8e7,Md Shohel,great-grandfather,5,0,toffee,bn
0ce26cad-f227-48a4-928a-3c6db6846a48,Inam's Teaching,beautiful,5,0,toffee,bn
05ee3c6f-a7b9-4233-bf04-55980eea1c98,Md Masum,nirbate.,5,0,toffee,bn
cbb82ff4-5579-45ab-9c59-609b53086b84,shimul keya,You motherfucker.,5,0,toffee,bn
ae06f853-f175-43bf-823d-97c059c5392e,MD:Rafikul Islam,Good and good.,5,0,toffee,bn
766c720e-a2a4-47ec-932e-907f20e91b81,Misbah Uddin,nirbate.,5,0,toffee,bn
e6f6b9db-5171-4db3-9e77-70267e9c300e,Robal Robal,a rule,5,0,toffee,bn
86c8bf76-0d75-47bd-b07e-51ec101e80fa,Robiul Sordar,well-to-do,5,0,toffee,bn
5a32e953-7620-4a01-a8fa-75cce1041b47,Eite Islam,"Good, good.",5,0,toffee,bn
324fcb54-71d5-434b-a423-740e267fe436,Raju Basak,Jewel,5,0,toffee,bn
d71058ac-23be-412d-8cf4-3178b7baa089,md jabed,Nos.,5,0,toffee,bn
7cceb392-d822-4758-9f85-979903e0800f,md tanghid,very small.,5,0,toffee,bn
60f0a546-e45c-401d-8e79-6323f26baada,abir Ajmir,"Good, good.",5,0,toffee,bn
ab85332e-a0c7-445c-a5c7-1b4073d7a0d1,zaber mia,Hiu,5,0,toffee,bn
e829a10f-74c5-4ecf-88f4-3d11a3a6d44a,Md robiul Islam,toss,5,0,toffee,bn
acbde6bf-2b60-477f-8c2d-5bf58131b102,Khairul islam,Good and good.,5,0,toffee,bn
1a6cb98e-faf4-4626-b10c-a9863ff04774,Tarek Tarek,Nos.,5,0,toffee,bn
b34b99b3-d1c1-4ed4-b12b-b169a0e1e98a,md dj,rorp,5,0,toffee,bn
b3c6b208-e9f1-45a7-9905-6edb308a9acc,Ikbal Hussain,"""""""This brother, the situation in the Ape's series is not exactly what Gula is going through, the video says, """"Why does the problem between 44 and the rest of Seljuk problem?""""""",1,0,toffee,bn
6c6b4e54-cad0-4685-abd2-858c61300bc2,Md. Apon Sheikh,Condemning.,1,0,toffee,bn
ed3c8c6d-3e49-46d3-961c-69d2e6ba509b,Akshas Howlader,in a hurry.,1,0,toffee,bn
198c5edc-2a75-493c-b91c-32f7149c9276,Md Riad,Tattoot,1,0,toffee,bn
089dd967-ac56-41b4-8e9c-374afd2104b8,Md Riyad,Paleo-Poot.,1,0,toffee,bn
f5db348c-3525-40f0-9f2c-436b16cd7e96,Subrata Bhowmick,over-exploitation,1,0,toffee,bn
d7ab4551-b024-4e6e-ac98-563e6b7795b6,Sumon Ahamed,kurta kuwa,1,0,toffee,bn
a42cb4e5-2a3d-4a61-a0ee-c6cb3695c78d,Md khotib,Ayyaayayayaiyaa,1,0,toffee,bn
a60e6a41-d5b2-4b41-97b5-ebcab3671b05,Md mahfuj Ali,sound of rumination.,1,0,toffee,bn
2d200243-a8e9-4250-9c51-1d994c835aac,mofti alamin,Contributions,4,0,toffee,bn
7a28ba39-c254-4482-b777-173ddb02f77c,Md Abul hasan,Nos.,3,0,toffee,bn
50d80fba-0657-4a26-b810-4e473b92f39d,nasim Sk,nirbate.,4,0,toffee,bn
cae62d8b-9fb6-4ef9-b5ca-3dda7068c50d,Rana Molla,Barbed-blow.,4,0,toffee,bn
2410e768-8d0f-464e-8f05-c63285f844c4,Me milon Hosain,great-grandfather,2,0,toffee,bn
2c10193c-aa27-4318-8427-d35819a43119,Symphony Z42,Bob,4,0,toffee,bn
52a90beb-c59d-4998-83f1-73ca89583868,IH. ARMAN,nirbate.,3,0,toffee,bn
dc7a32f6-9745-471f-a855-e96c06d818c0,musa gazi,Stutts,3,0,toffee,bn
87410c26-cfbc-4c01-ae1d-ce7d9aab9d3a,Jahid Sk,Chhattisgarh Jharjharsarajathathathadhata,2,0,toffee,bn
5a87bd76-fc06-42ed-be15-e333817e1ff8,Pranto Mondal,Good and good.,4,0,toffee,bn
f91499cf-32ea-43a5-9dd6-9868b91262c3,ᴛᴀᴋᴇ ɪᴛ ᴇᴀꜱʏ,"You've got the Hogaon Current now, right! And two matches are at least 720p/1080p. No, you don't.",3,0,toffee,bn
79f673df-3de0-44ec-9ba9-725838d75c35,ShahriarTM Fahad,I didn't see any bad apps I couldn't use Bengalilink SIM for a day without seeing MB.,1,0,toffee,bn
6597332b-22b4-4344-824c-77e21287286a,MD KARIM,"I'm forced to give away my one-sided face: Nominated face: and yes, they're also important in cricket matches they don't see the leagues in other countries but they dont see Bangladesh's emergency matches.",1,0,toffee,bn
476b04e3-8fd7-42b2-970f-d21d240358e0,মোঃ সামীম ইমরান,"""""""In a network where I can see any of the videos with other apps, but the same network gets stuck 1/2 minutes later, stuck 5/10 minutes.""",1,0,toffee,bn
78523d81-a54a-426b-ae63-f65ed981f033,Jisan Uddin,"I didn't give the full Star here, because the app doesn't have all these TV channels, but it's a very good app.",3,0,toffee,bn
7be28674-1c4e-4a2f-9ef1-020873437684,RHR Creative,"Son of a bitch company, poor experiment, never provided good services, like the Bengalilink app, the game of the World Cup is empty buffering and Buffering, the mogir pulara and my 500 MB in 30 minutes, and I can't afford 1 GB in an hour.",1,0,toffee,bn
a99de9cf-3c9e-4618-99b7-fce6bc1d8143,Rakibul Islam,It can only be used on Android TV but it would be better if Samsung TV can be used without Android.,4,0,toffee,bn
7f8e77b8-5500-47e5-9173-52b1bb992820,Afsar Uddin,"We use so many apps, but there are no video buffering apps like Tofi. You don't see the benefits of doing so many drama films for buffering. Please correct it.",1,0,toffee,bn
